link,date
https://securelist.com/compfun-successor-reductor/93633/,2024/11/18
https://www.welivesecurity.com/2020/10/02/xdspy-stealing-government-secrets-since-2011/,2024/11/18
https://research.checkpoint.com/2022/google-is-on-guard-sharks-shall-not-pass/,2024/11/18
https://blog.checkpoint.com/2017/12/11/novembers-wanted-malware-return-necurs-botnet-brings-new-ransomware-threat/,2024/11/18
https://www.wsj.com/articles/north-korea-suspected-of-hacking-u-s-south-korean-war-plans-1507636641,2024/11/18
https://www.washingtonpost.com/world/national-security/the-nsa-has-linked-the-wannacry-computer-worm-to-north-korea/2017/06/14/101395a2-508e-11e7-be25-3a519335381c_story.html,2024/11/18
https://home.treasury.gov/news/press-releases/jy1938,2024/11/18
https://privacyinternational.org/sites/default/files/2017-12/Uganda_Report_1.pdf,2024/11/18
https://atr-blog.gigamon.com/2019/07/23/abadbabe-8badf00d:-discovering-badhatch-and-a-detailed-look-at-fin8’s-tooling/,2024/11/18
https://blogs.blackberry.com/en/2017/05/threat-spotlight-philadelphia-ransomware,2024/11/18
http://www.upi.com/Top_News/World-News/2015/10/20/Spy-agency-North-Korea-hackers-stole-sensitive-South-Korean-data/9041445353950/,2024/11/18
https://www.anomali.com/blog/malicious-activity-aligning-with-gamaredon-ttps-targets-ukraine#When:15:00:00Z,2024/11/18
https://www.us-cert.gov/ncas/analysis-reports/AR19-129A,2024/11/18
https://research.checkpoint.com/2023/malware-spotlight-into-the-trash-analyzing-litterdrifter/,2024/11/18
https://blogs.blackberry.com/en/2019/05/applying-machine-learning-to-prevent-inception-bar-phishing-attacks,2024/11/18
https://www.proofpoint.com/us/blog/threat-insight/exploitation-dish-best-served-cold-winter-vivern-uses-known-zimbra-vulnerability,2024/11/18
https://www.threatconnect.com/blog/threatconnect-discovers-chinese-apt-activity-in-europe/,2024/11/18
https://unit42.paloaltonetworks.com/playful-taurus/#post-126622-_f65uqufagf4w,2024/11/18
https://www.bellingcat.com/news/mena/2017/06/12/bahamut-pursuing-cyber-espionage-actor-middle-east/,2024/11/18
https://securelist.com/77990/unraveling-the-lamberts-toolkit/,2024/11/18
https://bi.zone/eng/expertise/blog/ne-budi-likho-core-werewolf-sovershenstvuet-ataki-na-rossiyskie-gosorganizatsii/,2024/11/18
https://pan-unit42.github.io/playbook_viewer/?pb=ruinousursa,2024/11/18
http://www.usatoday.com/story/news/2015/04/07/cnn-reports-white-house-hacked/25432021/,2024/11/18
https://www.cybereason.com/blog/research/cybereason-vs.-prometheus-ransomware,2024/11/18
https://securityintelligence.com/media/recent-activity-from-itg16-a-north-korean-threat-group/,2024/11/18
https://www.secureworks.com/blog/operation-tovar-dell-secureworks-contributes-to-efforts-targeting-gameover-zeus-and-cryptolocker,2024/11/18
https://www.crowdstrike.com/blog/meet-crowdstrikes-adversary-of-the-month-for-july-wicked-spider/,2024/11/18
https://www.microsoft.com/en-us/security/blog/2017/04/13/the-two-pronged-approach-to-detecting-persistent-adversaries/,2024/11/18
https://www.bleepingcomputer.com/news/security/lockbit-ransomware-claims-attack-on-continental-automotive-giant/,2024/11/18
https://research.checkpoint.com/2021/chinese-apt-group-targets-southeast-asian-government-with-previously-unknown-backdoor/,2024/11/18
https://www.trendmicro.de/cloud-content/us/pdfs/security-intelligence/white-papers/wp_luckycat_redux.pdf,2024/11/18
https://www.vanityfair.com/news/2011/09/chinese-hacking-201109,2024/11/18
https://www.vadesecure.com/en/locky-malware-comeback/,2024/11/18
https://unit42.paloaltonetworks.com/hancitor-infections-cobalt-strike/,2024/11/18
https://www.kaspersky.com/about/press-releases/2022_snatch-that-crypto-bluenoroff-threat-actor-drains-cryptocurrency-startups-accounts,2024/11/18
https://www.microsoft.com/en-us/security/blog/2024/01/25/midnight-blizzard-guidance-for-responders-on-nation-state-attack/,2024/11/18
https://www.justice.gov/opa/pr/nine-iranians-charged-conducting-massive-cyber-theft-campaign-behalf-islamic-revolutionary,2024/11/18
https://cyberthint.io/2022-cyber-threat-intelligence-report/,2024/11/18
https://s3-eu-west-1.amazonaws.com/minervaresearchpublic/CopyKittens/CopyKittens.pdf,2024/11/18
https://www.bleepingcomputer.com/news/business/yahoo-hit-with-a-massive-500-million-account-data-breach/,2024/11/18
https://blogs.blackberry.com/en/2022/04/threat-thursday-boratrat,2024/11/18
https://attack.mitre.org/groups/G0087/,2024/11/18
https://blog.trendmicro.com/trendlabs-security-intelligence/blackgear-espionage-campaign-evolves-adds-japan-target-list/,2024/11/18
http://www.symantec.com/connect/blogs/w32stuxnet-network-information,2024/11/18
https://blogs.blackberry.com/en/2017/09/threat-spotlight-man1-malware-the-last-crusade,2024/11/18
http://www.newportri.com/news/20180608/nuwc-contractor-hacked-by-china-sensitive-information-on-submarines-stolen,2024/11/18
https://securelist.com/red-october-java-exploit-delivery-vector-analysis/35017/,2024/11/18
https://threatvector.cylance.com/en_us/home/el-machete-malware-attacks-cut-through-latam.html,2024/11/18
https://blog.lumen.com/taking-the-crossroads-the-versa-director-zero-day-exploitation/,2024/11/18
https://www.bleepingcomputer.com/news/security/fujifilm-confirms-ransomware-attack-disrupted-business-operations/,2024/11/18
https://www.welivesecurity.com/wp-content/uploads/2022/02/eset_threat_report_t32021.pdf,2024/11/18
https://www.timesofisrael.com/gantz-says-iran-and-hezbollah-attempted-to-hack-unifil-steal-deployment-infomation/,2024/11/18
https://securelist.com/red-october-detailed-malware-description-4-second-stage-of-attack/36884/,2024/11/18
https://msrc-blog.microsoft.com/2019/11/20/customer-guidance-for-the-dopplepaymer-ransomware/,2024/11/18
https://www.microsoft.com/en-us/security/blog/2022/09/29/zinc-weaponizing-open-source-software/,2024/11/18
https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/webworm-espionage-rats,2024/11/18
https://therecord.media/mclaren-healthcare-ransomware-attack-michigan,2024/11/18
http://www.reuters.com/article/us-japan-pensions-attacks-idUSKBN0OH1OP20150601,2024/11/18
https://research.checkpoint.com/2017/eternalblue-everything-know/,2024/11/18
https://www.bleepingcomputer.com/news/security/crypto-casino-stakecom-loses-41-million-to-hot-wallet-hackers/,2024/11/18
https://www.sygnia.co/blog/china-threat-group-velvet-ant-cisco-zero-day/,2024/11/18
https://go.recordedfuture.com/redfoxtrot-insikt-report,2024/11/18
https://www.bleepingcomputer.com/news/security/kia-motors-america-suffers-ransomware-attack-20-million-ransom/,2024/11/18
https://www.symantec.com/connect/blogs/attackers-target-dozens-global-banks-new-malware-0,2024/11/18
https://securelist.com/platinum-is-back/91135/,2024/11/18
https://www.bleepingcomputer.com/news/security/leading-canadian-rental-car-company-hit-by-darkside-ransomware/,2024/11/18
https://www.recordedfuture.com/chinese-APT-groups-target-afghan-telecommunications-firm/,2024/11/18
https://www.trendmicro.com/vinfo/us/security/news/cybercrime-and-digital-threats/emotet-attack-causes-shutdown-of-frankfurt-s-it-network,2024/11/18
https://www.welivesecurity.com/2023/03/07/love-scam-espionage-transparent-tribe-lures-indian-pakistani-officials/,2024/11/18
https://www.zdnet.com/article/australian-tech-unicorn-canva-suffers-security-breach/,2024/11/18
https://www.symantec.com/blogs/threat-intelligence/thrip-apt-south-east-asia,2024/11/18
https://www.mandiant.com/resources/blog/suspected-iranian-unc1549-targets-israel-middle-east,2024/11/18
https://dragos.com/resource/trisis-analyzing-safety-system-targeting-malware/,2024/11/18
https://cip.gov.ua/en/news/fakhivci-cert-ua-doslidzhuyut-kiberataku-na-merezhu-telekom-operatora-kiyivstar,2024/11/18
https://securelist.com/trng-2023/,2024/11/18
https://www.volexity.com/blog/2023/06/28/charming-kitten-updates-powerstar-with-an-interplanetary-twist/,2024/11/18
https://thedfirreport.com/2020/06/10/lockbit-ransomware-why-you-no-spread/,2024/11/18
https://krebsonsecurity.com/2020/12/solarwinds-hack-could-affect-18k-customers/,2024/11/18
https://securelist.com/shylockcaphaw-malware-trojan-the-overview/64599/,2024/11/18
https://attack.mitre.org/groups/G0001/,2024/11/18
http://www.bbc.com/news/technology-17365416,2024/11/18
https://www.databreaches.net/major-indonesia-tollroad-operator-hacked-by-desorden/,2024/11/18
https://attack.mitre.org/groups/G0121/,2024/11/18
https://research.checkpoint.com/2023/tunnel-warfare-exposing-dns-tunneling-campaigns-using-generative-models-coinloader-case-study/,2024/11/18
https://www.bleepingcomputer.com/news/security/missouri-warns-that-health-info-was-stolen-in-ibm-moveit-data-breach/,2024/11/18
https://blogs.blackberry.com/en/2019/04/report-oceanlotus-apt-group-leveraging-steganography,2024/11/18
https://www.reuters.com/article/us-usa-cyber-energy/u-s-warns-businesses-of-hacking-campaign-against-nuclear-energy-firms-idUSKBN19L2Z9,2024/11/18
https://securelist.com/breaking-the-weakest-link-of-the-strongest-chain/77562/,2024/11/18
https://citizenlab.ca/2018/01/spying-on-a-budget-inside-a-phishing-operation-with-targets-in-the-tibetan-community/,2024/11/18
https://www.zdnet.com/article/hackers-leak-data-from-embraer-worlds-third-largest-airplane-maker/,2024/11/18
https://www.forcepoint.com/blog/security-labs/highly-evasive-code-injection-awaits-user-interaction-delivering-malware,2024/11/18
https://www.cybereason.com/blog/powerless-trojan-iranian-apt-phosphorus-adds-new-powershell-backdoor-for-espionage,2024/11/18
https://unit42.paloaltonetworks.com/new-indicators-compromise-apt-group-nitro-uncovered/,2024/11/18
https://therecord.media/aldo-franchise-partner-lockbit-ransomware-posting,2024/11/18
https://www.secureworks.com/blog/iranian-pupyrat-bites-middle-eastern-organizations,2024/11/18
https://www.mandiant.com/resources/espionage-group-unc1151-likely-conducts-ghostwriter-influence-activity,2024/11/18
https://blogs.blackberry.com/en/2022/05/russia-linked-conti-group-creates-national-emergency-for-costa-rica,2024/11/18
https://blogs.blackberry.com/en/2019/02/cylance-vs-mydoom-email-worm,2024/11/18
https://www.wired.com/story/ukraine-kyivstar-solntsepek-sandworm-gru/,2024/11/18
https://www.europol.europa.eu/newsroom/news/goznym-malware-cybercriminal-network-dismantled-in-international-operation,2024/11/18
https://asec.ahnlab.com/en/52970/,2024/11/18
https://www.zdnet.com/article/conti-ryuk-joins-the-ranks-of-ransomware-gangs-operating-data-leak-sites/,2024/11/18
https://www.bleepingcomputer.com/news/security/dhs-cyber-safety-board-to-review-lapsus-gang-s-hacking-tactics/,2024/11/18
https://www.group-ib.com/blog/muddywater-infrastructure/,2024/11/18
https://research.checkpoint.com/2020/2nd-march-threat-intelligence-bulletin/,2024/11/18
https://www.trellix.com/en-us/about/newsroom/stories/threat-labs/suspected-darkhotel-apt-activity-update.html,2024/11/18
https://www.fireeye.com/blog/threat-research/2020/01/stomp-2-dis-brilliance-in-the-visual-basics.html,2024/11/18
https://go.recordedfuture.com/hubfs/reports/cta-2021-0727.pdf,2024/11/18
https://citizenlab.org/2015/08/iran_two_factor_phishing/,2024/11/18
https://cyberthint.io/activity-report-of-ransomware-groups-march-2024/,2024/11/18
https://www.theregister.com/2023/06/22/blackcat_ransomware_plastic_surgery_clinic/,2024/11/18
https://www.volexity.com/blog/2024/01/15/ivanti-connect-secure-vpn-exploitation-goes-global/,2024/11/18
https://www.cybereason.com/blog/molerats-apt-new-malware-and-techniques-in-middle-east-espionage-campaign,2024/11/18
https://www.bleepingcomputer.com/news/security/kmart-nationwide-retailer-suffers-a-ransomware-attack/,2024/11/18
https://www.zdnet.com/article/chinese-apt-suspected-of-supply-chain-attack-on-mongolian-government-agencies/,2024/11/18
https://research.checkpoint.com/2021/deep-into-the-sunburst-attack/,2024/11/18
https://research.checkpoint.com/2017/how-the-copycat-malware-infected-android-devices-around-the-world/,2024/11/18
https://www.cybereason.com/blog/research/cybereason-vs-revil-ransomware-the-kaseya-chronicles,2024/11/18
https://blog.lumen.com/new-konni-campaign-targeting-russian-ministry-of-foreign-affairs/,2024/11/18
https://www.welivesecurity.com/2023/01/27/swiftslicer-new-destructive-wiper-malware-ukraine/,2024/11/18
https://securelist.com/sunburst-backdoor-kazuar/99981/,2024/11/18
https://www.bloomberg.com/news/articles/2021-07-06/russian-state-hackers-breached-republican-national-committee,2024/11/18
https://blog.certfa.com/posts/charming-kitten-christmas-gift/,2024/11/18
https://www.wsj.com/articles/SB10001424052970203363504577187502201577054,2024/11/18
https://www.bleepingcomputer.com/news/security/new-nemty-ransomware-may-spread-via-compromised-rdp-connections/,2024/11/18
https://www.ptsecurity.com/ww-en/analytics/pt-esc-threat-intelligence/space-pirates-a-look-into-the-group-s-unconventional-techniques-new-attack-vectors-and-tools/,2024/11/18
https://securelist.com/apt-trends-report-q2-2018/86487/,2024/11/18
https://www.theregister.co.uk/2017/02/16/yahoo_forged_cookie_hack_risk/,2024/11/18
https://www.zdnet.com/article/fbi-says-an-iranian-hacking-group-is-attacking-f5-networking-devices/,2024/11/18
https://thedfirreport.com/2024/03/04/threat-brief-wordpress-exploit-leads-to-godzilla-web-shell-discovery-new-cve/,2024/11/18
https://cyberthint.io/cyber-threat-intelligence-report-2023-2024/,2024/11/18
https://threatvector.cylance.com/en_us/home/cylance-vs-sality-malware.html,2024/11/18
https://www.fireeye.com/blog/threat-research/2013/08/survival-of-the-fittest-new-york-times-attackers-evolve-quickly.html,2024/11/18
https://blog.talosintelligence.com/2021/09/operation-layover-how-we-tracked-attack.html,2024/11/18
https://thorcert.notion.site/TTPs-ScarCruft-Tracking-Note-67acee42e4ba47398183db9fc7792aff,2024/11/18
https://www.welivesecurity.com/2020/03/12/tracking-turla-new-backdoor-armenian-watering-holes/,2024/11/18
https://blog.trendmicro.com/trendlabs-security-intelligence/new-version-of-xloader-that-disguises-as-android-apps-and-an-ios-profile-holds-new-links-to-fakespy/,2024/11/18
https://www.cybereason.com/blog/cybereason-vs.-blackcat-ransomware,2024/11/18
https://therecord.media/coinex-confirms-hack-after-31-million-allegedly-stolen,2024/11/18
https://securelist.com/cloud-atlas-redoctober-apt-is-back-in-style/68083/,2024/11/18
https://www.proofpoint.com/us/blog/threat-insight/ta416-goes-ground-and-returns-golang-plugx-malware-loader,2024/11/18
https://news.sophos.com/en-us/2020/05/14/raticate/,2024/11/18
https://research.checkpoint.com/2019/upsynergy/,2024/11/18
https://www.databreaches.net/exclusive-advarra-hacked-threat-actors-threatening-to-leak-data/,2024/11/18
https://attack.mitre.org/groups/G0140/,2024/11/18
https://securelist.com/the-chronicles-of-the-hellsing-apt-the-empire-strikes-back/69567/,2024/11/18
https://research.checkpoint.com/2018/cyber-attack-trends-2018-mid-year-report/,2024/11/18
https://therecord.media/north-texas-water-utility-cyberattack,2024/11/18
https://web.archive.org/web/20101007181725/http://www.haaretz.com/news/report-iran-worried-over-syrian-air-defense-failure-in-iaf-strike-1.230487,2024/11/18
https://www.welivesecurity.com/2018/04/03/lazarus-killdisk-central-american-casino/,2024/11/18
https://research.checkpoint.com/2018/check-point-mobile-research-team-looks-back-2017/,2024/11/18
http://www.csmonitor.com/Technology/Horizons/2009/0708/north-korean-hackers-blamed-for-sweeping-cyber-attack-on-us-networks,2024/11/18
https://www.reuters.com/article/us-singapore-cyberattack/singapore-disconnects-healthcare-computers-from-the-internet-after-cyber-attack-idUSKBN1KE15X,2024/11/18
https://blogs.blackberry.com/en/2022/05/yashma-ransomware-tracing-the-chaos-family-tree,2024/11/18
https://www.bleepingcomputer.com/news/security/hpe-russian-hackers-breached-its-security-teams-email-accounts/,2024/11/18
https://nsfocusglobal.com/the-new-apt-group-darkcasino-and-the-global-surge-in-winrar-0-day-exploits/,2024/11/18
https://www.bleepingcomputer.com/news/security/bridgestone-americas-confirms-ransomware-attack-lockbit-leaks-data/,2024/11/18
https://pan-unit42.github.io/playbook_viewer/?pb=oilrig,2024/11/18
"http://www.pcmag.com/article2/0,2817,2369745,00.asp",2024/11/18
http://news.bbc.co.uk/2/hi/technology/8453718.stm,2024/11/18
https://www.fireeye.com/blog/threat-research/2013/10/know-your-enemy-tracking-a-rapidly-evolving-apt-actor.html,2024/11/18
https://therecord.media/ukraine-warns-of-massive-russian-spear-phishing-campaign/?web_view=true,2024/11/18
https://www.bleepingcomputer.com/news/security/emotet-malware-infects-users-again-after-fixing-broken-installer/,2024/11/18
https://securelist.com/roaming-mantis-dabbles-in-mining-and-phishing-multilingually/85607/,2024/11/18
https://research.checkpoint.com/2020/game-on-finding-vulnerabilities-in-valves-steam-sockets/,2024/11/18
https://www.forbes.com/sites/thomasbrewster/2017/02/15/oilrig-iran-hackers-cyberespionage-us-turkey-saudi-arabia/#381fa5df468a,2024/11/18
https://securelist.com/duqu-faq-33/32463/,2024/11/18
https://www.washingtonpost.com/world/national-security/uae-hacked-qatari-government-sites-sparking-regional-upheaval-according-to-us-intelligence-officials/2017/07/16/00c46e54-698f-11e7-8eb5-cbccc2e7bfbf_story.html?utm_term=.1fed4b000ad2,2024/11/18
https://go.recordedfuture.com/hubfs/reports/cta-2021-1208.pdf,2024/11/18
https://blogs.blackberry.com/en/2022/06/blackberry-prevents-lokilocker,2024/11/18
https://blog.talosintelligence.com/2020/01/stolen-emails-reflect-emotets-organic.html,2024/11/18
https://www.mandiant.com/resources/live-off-the-land-an-overview-of-unc1945,2024/11/18
https://www.recordedfuture.com/chinese-group-tag-22-targets-nepal-philippines-taiwan/,2024/11/18
https://www.wired.com/story/russia-solarwinds-hack-roundup/,2024/11/18
https://www.securityweek.com/vodafone-investigating-source-code-theft-claims,2024/11/18
https://intrusiontruth.wordpress.com/2020/01/10/who-is-mr-gu/,2024/11/18
https://www2.fireeye.com/rs/848-DID-242/images/rpt-witchcoven.pdf,2024/11/18
https://blogs.blackberry.com/en/2019/07/threat-spotlight-ratsnif-new-network-vermin-from-oceanlotus,2024/11/18
https://www.bleepingcomputer.com/news/security/motel-one-discloses-data-breach-following-ransomware-attack/,2024/11/18
https://www.cybercom.mil/About/History/,2024/11/18
https://www.proofpoint.com/us/threat-insight/post/threat-actors-using-legitimate-paypal-accounts-to-distribute-chthonic-banking-trojan,2024/11/18
https://www.crowdstrike.com/blog/cutwail-spam-campaign-uses-steganography-to-distribute-urlzone/,2024/11/18
https://www.bleepingcomputer.com/news/security/new-evil-corp-ransomware-mimics-payloadbin-gang-to-evade-us-sanctions/,2024/11/18
https://blogs.blackberry.com/en/2019/06/threat-spotlight-analyzing-azorult-infostealer-malware,2024/11/18
https://www.reuters.com/article/us-china-cyber-norway-visma/china-hacked-norways-visma-to-steal-client-secrets-investigators-idUSKCN1PV141,2024/11/18
https://www.fireeye.com/blog/threat-research/2014/11/fin4_stealing_insid.html,2024/11/18
https://www.bleepingcomputer.com/news/security/ransomware-threatens-to-reveal-companys-dirty-secrets/,2024/11/18
https://www.bleepingcomputer.com/news/security/fbi-warns-of-prolock-ransomware-decryptor-not-working-properly/,2024/11/18
https://www.cyber.gov.au/acsc/view-all-content/alerts/lockbit-20-ransomware-incidents-australia,2024/11/18
https://www.itnews.com.au/news/nine-entertainment-warns-ransomware-recovery-will-take-time-562755,2024/11/18
https://go.recordedfuture.com/hubfs/reports/cta-2023-0802.pdf,2024/11/18
https://www.bleepingcomputer.com/news/security/alphv-gang-claims-ransomware-attack-on-constellation-software/,2024/11/18
https://www.darkreading.com/operations/how-north-korean-apt-kimsuky-is-evolving-its-tactics/d/d-id/1340956,2024/11/18
https://www.microsoft.com/en-us/security/blog/2019/07/25/new-machine-learning-model-sifts-through-the-good-to-unearth-the-bad-in-evasive-malware/,2024/11/18
https://www.sekoia.io/en/walking-on-apt31-infrastructure-footprints/,2024/11/18
https://www.timesofisrael.com/cyberattack-on-port-suggests-israeli-tit-for-tat-strategy-shows-iran-vulnerable/,2024/11/18
https://www.threatconnect.com/blog/fancy-bear-anti-doping-agency-phishing/,2024/11/18
https://news.softpedia.com/news/another-case-of-a-pakistani-apt-spying-on-indian-military-personnel-502093.shtml,2024/11/18
https://www.beehive.govt.nz/release/parliamentary-network-breached-prc,2024/11/18
https://vb2020.vblocalhost.com/uploads/VB2020-43.pdf,2024/11/18
http://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,2024/11/18
https://securelist.com/the-icefog-apt-a-tale-of-cloak-and-three-daggers/57331/,2024/11/18
https://www.bleepingcomputer.com/news/security/revils-tor-sites-come-alive-to-redirect-to-new-ransomware-operation/,2024/11/18
https://www.bleepingcomputer.com/news/security/nra-no-comment-on-russian-ransomware-gang-attack-claims/,2024/11/18
https://securityintelligence.com/posts/observations-of-itg07-cyber-operations/,2024/11/18
https://www.ft.com/content/965ceffc-b8ea-11e9-8a88-aa6628ac896c,2024/11/18
http://www.aljazeera.com/news/2017/05/cyberattack-qatar-puts-fake-news-focus-170525190113354.html,2024/11/18
https://therecord.media/darkside-ransomware-gang-says-it-lost-control-of-its-servers-money-a-day-after-biden-threat/,2024/11/18
https://thehackernews.com/2024/09/chinese-hackers-infiltrate-us-internet.html,2024/11/18
http://www.washingtonpost.com/wp-dyn/content/article/2008/03/21/AR2008032102605.html,2024/11/18
https://blog.trendmicro.com/trendlabs-security-intelligence/deciphering-confucius-cyberespionage-operations/,2024/11/18
https://blog.yoroi.company/research/the-russian-shadow-in-eastern-europe-ukrainian-mod-campaign/,2024/11/18
https://www.riskiq.com/blog/labs/cobalt-strike/,2024/11/18
https://labs.k7computing.com/index.php/fileless-malware-disguised-as-windows-help-file-delivers-truebot-trojan/,2024/11/18
https://www.bleepingcomputer.com/news/security/lockbit-ransomware-disrupts-emergency-care-at-german-hospitals/,2024/11/18
https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/,2024/11/18
https://therecord.media/ring-denies-ransomware-attack-alphv,2024/11/18
https://otx.alienvault.com/browse/pulses?q=tag:BellTroX,2024/11/18
https://securelist.com/the-mystery-of-duqu-framework-solved-7/32354/,2024/11/18
https://securityaffairs.co/wordpress/122892/cyber-crime/e-m-i-t-aviation-consulting-ransomware.html,2024/11/18
https://research.checkpoint.com/2018/kingminer-the-new-and-improved-cryptojacker/,2024/11/18
https://www.direkt36.hu/en/putyin-hekkerei-is-latjak-a-magyar-kulugy-titkait-az-orban-kormany-evek-ota-nem-birja-elharitani-oket/,2024/11/18
https://about.fb.com/news/2021/07/taking-action-against-hackers-in-iran/,2024/11/18
https://pan-unit42.github.io/playbook_viewer/?pb=obscureserpens,2024/11/18
https://www.europol.europa.eu/media-press/newsroom/news/world%e2%80%99s-most-dangerous-malware-emotet-disrupted-through-global-action,2024/11/18
https://en.wikipedia.org/wiki/Titan_Rain,2024/11/18
https://blog.360totalsecurity.com/en/darkhotel-apt-is-back-zero-day-vulnerability-in-microsoft-vbscript-is-exploited/,2024/11/18
https://www.bleepingcomputer.com/news/security/uk-rail-network-merseyrail-likely-hit-by-lockbit-ransomware/,2024/11/18
https://www.clearskysec.com/muddywater2/,2024/11/18
https://middle-east-online.com/en/cyber-war-gaza-hackers-deface-israel-fire-service-website,2024/11/18
https://insight-jp.nttsecurity.com/post/102gi9b/pandas-new-arsenal-part-1-tmanger,2024/11/18
https://threatmon.io/apt-sidecopy-targeting-indian-government-entities/,2024/11/18
https://www.bleepingcomputer.com/news/security/fbi-issues-second-alert-about-prolock-ransomware-stealing-data/,2024/11/18
https://research.checkpoint.com/2021/fuzzing-the-office-ecosystem/,2024/11/18
https://blogs.blackberry.com/en/2022/03/threat-alert-lapsuss-real-threat-or-minor-menace,2024/11/18
https://threatpost.com/shamoon-collaborator-greenbug-adopts-new-communication-tool/125383/,2024/11/18
https://www.trellix.com/en-us/about/newsroom/stories/research/cyberattacks-targeting-ukraine-increase.html,2024/11/18
https://www.microsoft.com/security/blog/2017/06/07/platinum-continues-to-evolve-find-ways-to-maintain-invisibility,2024/11/18
https://stairwell.com/news/chamelgang-and-chameldoh-a-dns-over-https-implant/,2024/11/18
https://www.zscaler.com/blogs/security-research/unintentional-leak-glimpse-attack-vectors-apt37,2024/11/18
https://www.bleepingcomputer.com/news/security/unitedhealth-subsidiary-optum-hack-linked-to-blackcat-ransomware/,2024/11/18
https://www.ptsecurity.com/ww-en/analytics/pt-esc-threat-intelligence/shadowpad-new-activity-from-the-winnti-group/,2024/11/18
https://blogs.blackberry.com/en/2020/05/threat-spotlight-andromeda,2024/11/18
https://www.nknews.org/2020/10/north-korean-group-accused-of-phishing-attack-against-russian-defense-industry/,2024/11/18
https://www.microsoft.com/en-us/security/blog/2020/11/30/threat-actor-leverages-coin-miner-techniques-to-stay-under-the-radar-heres-how-to-spot-them/,2024/11/18
https://www.bleepingcomputer.com/news/security/capcom-hit-by-ragnar-locker-ransomware-1tb-allegedly-stolen/,2024/11/18
https://securelist.com/operation-tunnelsnake-and-moriya-rootkit/101831/,2024/11/18
https://go.recordedfuture.com/hubfs/reports/cta-cn-2024-0624.pdf,2024/11/18
https://dragos.com/blog/20180531Covellite.html,2024/11/18
https://blogs.blackberry.com/en/2020/12/mountlocker-ransomware-as-a-service-offers-double-extortion-capabilities-to-affiliates,2024/11/18
https://securelist.com/zebrocys-multilanguage-malware-salad/90680/,2024/11/18
https://securelist.com/the-bluenoroff-cryptocurrency-hunt-is-still-on/105488/,2024/11/18
https://blogs.blackberry.com/en/2023/04/massive-spear-phishing-campaign-impersonating-spain-tax-agency,2024/11/18
https://research.checkpoint.com/2017/christmas-coming-criminals-await/,2024/11/18
https://research.checkpoint.com/2024/breaking-boundaries-investigating-vulnerable-drivers-and-mitigating-risks/,2024/11/18
https://www.cyberscoop.com/pakistani-military-spyware-stealth-mango-tangelo-lookout/,2024/11/18
https://www.bleepingcomputer.com/news/security/darktrace-investigation-found-no-evidence-of-lockbit-breach/,2024/11/18
https://www.welivesecurity.com/wp-content/uploads/2021/05/eset_threat_report_t12021.pdf,2024/11/18
https://www.volexity.com/blog/2021/05/27/suspected-apt29-operation-launches-election-fraud-themed-phishing-campaigns/,2024/11/18
https://slowmist.medium.com/slowmist-our-in-depth-investigation-of-north-korean-apts-large-scale-phishing-attack-on-nft-users-362117600519,2024/11/18
http://www.secureworks.com/resources/blog/research/threat-group-0110-targets-manufacturing-and-financial-organizations-via-phishing/,2024/11/18
https://www.binarydefense.com/emotet-evolves-with-new-wi-fi-spreader/,2024/11/18
https://thedfirreport.com/2021/05/02/trickbot-brief-creds-and-beacons/,2024/11/18
https://public.intel471.com/blog/partners-in-crime-north-koreans-and-elite-russian-speaking-cybercriminals/,2024/11/18
https://research.checkpoint.com/2019/hacking-fortnite/,2024/11/18
https://citizenlab.ca/2017/07/insider-information-an-intrusion-campaign-targeting-chinese-language-news-sites/,2024/11/18
https://www.bleepingcomputer.com/news/security/german-investigators-identify-revil-ransomware-gang-core-member/,2024/11/18
https://therecord.media/city-of-liege-belgium-hit-by-ransomware/,2024/11/18
https://securelist.com/roaming-mantis-part-v/96250/,2024/11/18
https://blogs.blackberry.com/en/2018/02/threat-spotlight-ursnif-infostealer-malware,2024/11/18
https://www.bleepingcomputer.com/news/security/lockbit-ransomware-returns-restores-servers-after-police-disruption/,2024/11/18
https://blogs.blackberry.com/en/2024/08/deepfakes-and-digital-deception,2024/11/18
https://www.crowdstrike.com/blog/whois-samurai-panda/,2024/11/18
https://www.epicturla.com/blog/the-lost-nazar,2024/11/18
https://www.webroot.com/blog/2012/02/03/a-peek-inside-the-smoke-malware-loader/,2024/11/18
https://blogs.blackberry.com/en/2020/01/threat-spotlight-amadey-bot,2024/11/18
https://blogs.blackberry.com/en/2019/05/some-sound-advice-about-ransomware,2024/11/18
https://research.nccgroup.com/2020/06/23/wastedlocker-a-new-ransomware-variant-developed-by-the-evil-corp-group/,2024/11/18
https://www.bleepingcomputer.com/news/security/lazarus-hackers-target-researchers-with-trojanized-ida-pro/,2024/11/18
https://www.ohchr.org/EN/NewsEvents/Pages/DisplayNews.aspx?NewsID=25488&LangID=E,2024/11/18
https://research.checkpoint.com/2021/a-supply-chain-breach-taking-over-an-atlassian-account/,2024/11/18
https://www.fireeye.com/blog/threat-research/2014/11/operation_doubletap.html,2024/11/18
